claim_id,serial_number,part_number,claim_date,mileage,dealer_id,customer_complaint,technician_notes
WC-2024-00351,PSN-ACM2800-03735,ACM-2800,2024-07-08,475063,DLR-0020,"Driver brought truck in, low air warning keeps coming on during city driving",ACM-2800 replaced. Piston and Cylinder Kit failure causing oil to pass into air system. Oil contamination destroyed the Air Dryer Interface Gasket downstream. Both failed but Piston Kit is root cause.
WC-2024-00456,PSN-SGB6500-00427,SGB-6500,2025-09-27,138816,DLR-0001,"Driver refused load, says can't keep the truck in the lane without fighting it",Replaced SGB-6500. Piston and Rack Assembly seal leaking internally. Power assist working but steering wanders as fluid bypasses the piston. External leak test passed. Internal bypass confirmed on bench.
WC-2024-00421,PSN-EXM4100-04288,EXM-4100,2025-01-18,424217,DLR-0008,"Fleet down, burning smell from engine, wiring looks melted near exhaust. Need this truck back ASAP.",EXM-4100 swap. Heat Shield has multiple fractures. Thermal imaging showed surface temps 400F higher than sister truck. Found early stage heat discoloration on Expansion Joint bellows directly behind missing Heat Shield section.
WC-2024-00227,PSN-TCM3200-03736,TCM-3200,2025-04-30,94470,DLR-0020,"Intermittent limp mode, sometimes clears on restart",TCM-3200 replaced. Main PCB fault confirmed with dealer diagnostic tool. Internal communication errors between processor and solenoid drivers on the PCB. No external damage. Connector pins clean. Board-level failure.
WC-2024-00305,PSN-ACM2800-03174,ACM-2800,2024-11-03,588331,DLR-0004,"Brought in on tow, compressor struggles to maintain system pressure. Only happens when loaded.",Replaced ACM-2800. Piston and Cylinder Kit is root cause. Piston wrist pin shows wear allowing piston rock. Cylinder bore tapered 0.003 inches. Governor and Unloader Valve functioning normally.
WC-2024-00491,PSN-SGB6500-00325,SGB-6500,2025-08-14,191132,DLR-0018,Steering wanders badly at highway speed,Replaced SGB-6500. Piston and Rack Assembly seal leaking internally. Power assist working but steering wanders as fluid bypasses the piston. External leak test passed. Internal bypass confirmed on bench.
WC-2024-00332,PSN-ACM2800-00608,ACM-2800,2024-04-18,413536,DLR-0019,Air tanks won't fill to cutoff anymore. Worse when hot outside.,ACM-2800 swap. Piston and Cylinder Kit failure confirmed with leak-down test. 60 percent leakage past rings at TDC. Normal is under 15 percent. Cylinder has vertical scoring. Compressor head gasket still sealing.
WC-2024-00241,PSN-TCM3200-04332,TCM-3200,2024-10-09,527645,DLR-0006,Road call. shift quality varies wildly between gears. Truck was fine last month.,Replaced TCM-3200. Pressure Transducer output drifting under temperature. Line pressure reading 40 PSI high at operating temp. External gauge confirms actual pressure is correct. Transducer element failing.
WC-2024-00291,PSN-ACM2800-01105,ACM-2800,2025-08-05,643197,DLR-0013,"Compressor won't shut off, runs continuously. Worse in cold weather.",Replaced ACM-2800. Governor not maintaining proper cut-in and cut-out pressure. Cycling between 95 and 105 PSI instead of 100 and 130. Diaphragm has small tear. Governor failure only.
WC-2024-00078,PSN-TC5000-03430,TC-5000,2024-05-03,642246,DLR-0019,"Came in for PM, driver mentioned black smoke and low power, especially under load. Worse when hot outside.","Full turbo replacement. VGT Actuator response time exceeding 2 seconds, should be under 200ms. Slow response causing boost control issues. Cleaned and tested - still slow. Bearing Housing oil supply adequate."
WC-2024-00475,PSN-SGB6500-00288,SGB-6500,2025-03-07,574423,DLR-0022,"Repeat visit. truck pulls to one side, steering feels loose. Worse when hot outside.",Replaced SGB-6500. Piston and Rack Assembly seal leaking internally. Power assist working but steering wanders as fluid bypasses the piston. External leak test passed. Internal bypass confirmed on bench.
WC-2024-00357,PSN-ACM2800-01036,ACM-2800,2025-01-19,340423,DLR-0022,"Came in for PM, driver mentioned compressor struggles to maintain system pressure. First noticed it yesterday.",Replaced air compressor. Piston and Cylinder Kit bore wear causing blow-by. Air output measured at 40 percent of rated CFM. Oil passing rings into air system. Kit is worn out.
WC-2024-00478,PSN-SGB6500-04062,SGB-6500,2024-12-07,333117,DLR-0005,Power steering feels like it's not working sometimes. Only happens when loaded.,"Replaced SGB-6500. Housing Casting has internal porosity causing pressure loss. Power steering effort increased. External housing shows weeping at casting seam. Cannot repair, replacement required."
WC-2024-00344,PSN-ACM2800-02909,ACM-2800,2025-03-13,517155,DLR-0008,Driver reports oil all over the compressor intake filter area. Happened on I-90 westbound.,ACM-2800 replaced. Intake Filter completely oil saturated and restricted. Compressor starving for air. Output reduced but cylinder and rings check OK. Filter failure from oil contamination source unknown.
WC-2024-00221,PSN-TCM3200-01235,TCM-3200,2024-12-08,155314,DLR-0023,"Operator called in saying unpredictable shifting, driver afraid to take the highway. Started after fueling up.",TCM-3200 replaced. Main PCB fault confirmed with dealer diagnostic tool. Internal communication errors between processor and solenoid drivers on the PCB. No external damage. Connector pins clean. Board-level failure.
WC-2024-00281,PSN-ACM2800-04663,ACM-2800,2025-07-03,455129,DLR-0019,"Fleet down, slow air build up, can hear air leaking at compressor. Getting worse every day.","ACM-2800 replaced. Piston and Cylinder Kit failure. Piston ring broken into three pieces. Scoring on cylinder wall. Metal debris in discharge. Build time to governor cut-out exceeds 8 minutes, spec is 3."
WC-2024-00115,PSN-TC5000-02949,TC-5000,2024-03-16,448865,DLR-0024,"Operator called in saying smell burning oil near turbo, low oil level. Worse when hot outside.",TC-5000 replaced. Oil Feed Line partially blocked with carbon deposits. Oil starvation caused bearing damage. Shaft play now excessive. Oil line restriction is the initiating failure.
WC-2024-00070,PSN-TC5000-01896,TC-5000,2024-12-02,148393,DLR-0019,"Boost gauge reads low, truck struggles with trailer. Worse when hot outside.",TC-5000 swap. VGT Actuator failed closed causing persistent over-boost condition. Wastegate compensating but customer noticed power fluctuations. Actuator linkage corroded and frozen. Heat Shield showed slight discoloration but still serviceable.
WC-2024-00205,PSN-TCM3200-03299,TCM-3200,2025-10-28,209160,DLR-0021,Customer complaint: slow to respond when you give it throttle from a stop,Replaced TCM-3200. Solenoid Pack failure - shift solenoid B stuck closed. Resistance out of spec at 2.1 ohms vs 5.5 spec. Clean break in coil winding. Main PCB tested normal with substitute solenoid. Solenoid is the failure.
WC-2024-00261,PSN-TCM3200-04288,TCM-3200,2023-12-14,304339,DLR-0016,"Road call. trans fine in morning, terrible in afternoon heat. Need this truck back ASAP.",TCM-3200 replaced. Temperature Sensor reading 30 degrees low at operating temp. Module commanding wrong shift strategy. Verified with external thermometer. Sensor failure causing inappropriate shift scheduling.
WC-2024-00328,PSN-ACM2800-03371,ACM-2800,2024-08-12,72239,DLR-0023,"Driver pulled off highway, compressor won't unload, runs hot all the time. Happened twice today.","Replaced ACM-2800. Unloader Valve stuck in loaded position. Compressor running hot, head temperature over 350F. Unloader piston corroded in bore. Valve failure causing overheating."
WC-2024-00350,PSN-ACM2800-01113,ACM-2800,2024-06-06,475610,DLR-0014,Operator called in saying compressor struggles to maintain system pressure. Only happens when loaded.,ACM-2800 replaced. Piston and Cylinder Kit worn. Excessive oil carryover into air system. Oil found in air tanks and air dryer was saturated. Cylinder Kit causing both pressure loss and oil contamination.
WC-2024-00024,PSN-TC5000-03430,TC-5000,2024-02-18,222714,DLR-0004,"Turbo surging at steady throttle, can hear it cycling. Driver wants a different truck.",Replaced TC-5000. Wastegate Valve stuck fully open. Spring broken. Unable to control boost pressure. Turbo cannot build boost above 5 PSI. All other components inspected and serviceable.
WC-2024-00224,PSN-TCM3200-02804,TCM-3200,2025-03-12,207298,DLR-0014,"Road call. shifting erratically, dealer reset codes but came back. Truck has 207k miles.",TCM-3200 replaced. Main PCB analog to digital converter failing. Module reading incorrect voltage from all pressure sensors even though sensor output is correct. Board-level ADC chip failure.
WC-2024-00345,PSN-ACM2800-02326,ACM-2800,2025-05-25,121444,DLR-0016,Customer complaint: air tanks won't fill to cutoff anymore. Driver wants a different truck.,Replaced ACM-2800. Piston and Cylinder Kit is root cause. Piston wrist pin shows wear allowing piston rock. Cylinder bore tapered 0.003 inches. Governor and Unloader Valve functioning normally.
WC-2024-00091,PSN-TC5000-00605,TC-5000,2025-07-18,172646,DLR-0024,"Fleet down, over-boosting on cold starts, boost gauge pegged. Truck was fine last month.",Replaced TC-5000. Wastegate Valve stuck fully open. Spring broken. Unable to control boost pressure. Turbo cannot build boost above 5 PSI. All other components inspected and serviceable.
WC-2024-00118,PSN-TC5000-02822,TC-5000,2025-09-23,226428,DLR-0009,"Driver brought truck in, turbo surging at steady throttle, can hear it cycling. Third driver to complain about this unit.",Replaced TC-5000. Wastegate Valve stuck fully open. Spring broken. Unable to control boost pressure. Turbo cannot build boost above 5 PSI. All other components inspected and serviceable.
WC-2024-00197,PSN-TCM3200-02597,TCM-3200,2024-11-07,618944,DLR-0018,"Limp mode on cold mornings, clears after 20 minutes",TCM-3200 replaced. Main PCB fault confirmed with dealer diagnostic tool. Internal communication errors between processor and solenoid drivers on the PCB. No external damage. Connector pins clean. Board-level failure.
WC-2024-00034,PSN-TC5000-01528,TC-5000,2024-06-18,120812,DLR-0011,Driver says it feels like driving without a turbo. Worse when hot outside.,Turbo replacement performed. VGT Actuator was binding intermittently. Could reproduce failure when actuator was cold. Electrical connector and wiring checked good. Issue is mechanical inside the actuator unit.
WC-2024-00313,PSN-ACM2800-01762,ACM-2800,2025-01-01,522335,DLR-0024,Driver reports hissing from the compressor head area. Truck was fine last month.,Replaced ACM-2800. Compressor Head cracked at discharge port. Audible air leak when compressor loaded. Head gasket intact but head casting has fatigue crack. Compressor Head failure.
WC-2024-00143,PSN-TC5000-04363,TC-5000,2025-01-18,574217,DLR-0022,"Driver reports charge air cooler full of oil, turbo related. Other trucks in fleet don't do this.",Replaced TC-5000. Compressor Wheel seal failure allowing oil migration into charge air system. Charge air cooler contaminated. Bearing Housing oil seal on compressor side deteriorated. Compressor Wheel inducer shows light rub marks.
WC-2024-00292,PSN-ACM2800-01758,ACM-2800,2025-06-19,315565,DLR-0005,Customer says slow pressure build and oil in the air tanks,Replaced ACM-2800. Piston and Cylinder Kit is root cause. Piston wrist pin shows wear allowing piston rock. Cylinder bore tapered 0.003 inches. Governor and Unloader Valve functioning normally.
WC-2024-00369,PSN-ACM2800-03008,ACM-2800,2025-04-25,266267,DLR-0005,"Road call. compressor head is extremely hot, unloader not working. Been like this for about a week.","Replaced ACM-2800. Unloader Valve stuck in loaded position. Compressor running hot, head temperature over 350F. Unloader piston corroded in bore. Valve failure causing overheating."
WC-2024-00267,PSN-TCM3200-02066,TCM-3200,2025-07-29,648520,DLR-0007,"Shifting pressure seems off, some gears bang some slip",Replaced TCM-3200. Pressure Transducer output drifting under temperature. Line pressure reading 40 PSI high at operating temp. External gauge confirms actual pressure is correct. Transducer element failing.
WC-2024-00483,PSN-SGB6500-02988,SGB-6500,2024-01-28,213319,DLR-0014,Second time this month. power steering line fitting is weeping fluid. Third driver to complain about this unit.,SGB-6500 replaced. Hydraulic Fitting Set pressure line fitting cracked. Slow fluid loss causing intermittent hard steering. Found fluid puddle at fitting. O-ring also deteriorated. Fitting replacement attempted but threads damaged.
WC-2024-00025,PSN-TC5000-01761,TC-5000,2025-05-23,397060,DLR-0014,"Turbo whine getting louder, shaft play when I checked. Happened on I-90 westbound.",Replaced turbo. Bearing Housing oil seal failure on exhaust side causing external oil leak and smoke. Shaft play at limit. Oil Feed Line flow tested normal. Bearing wear is the failure.
